Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,13:25,144238,13,25
아시아나항공,13:30,144238,13,30
아시아나항공,14:55,144238,14,55
에어부산,16:30,41356,16,30
아시아나항공,16:30,128475,16,30
에어부산,16:45,43051,16,45
아시아나항공,16:45,128475,16,45
대한항공,17:40,116441,17,40
제주항공,17:50,40509,17,50
제주항공,18:30,30678,18,30
에어부산,18:35,45763,18,35
아시아나항공,18:35,128475,18,35
에어부산,19:05,56950,19,5
아시아나항공,19:05,128475,19,5
에어부산,19:35,42543,19,35
아시아나항공,19:35,128475,19,35
에어부산,19:55,45763,19,55
아시아나항공,19:55,128475,19,55
대한항공,20:00,116441,20,0
제주항공,20:05,50000,20,5
대한항공,20:45,116441,20,45
대한항공,21:05,116441,21,5
