Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,57797,6,50
아시아나항공,06:50,89662,6,50
대한항공,07:05,76441,7,5
에어부산,07:35,64746,7,35
아시아나항공,07:35,89662,7,35
에어부산,07:55,76780,7,55
제주항공,08:00,76780,8,0
대한항공,10:10,102543,10,10
에어부산,11:45,76780,11,45
에어부산,12:00,76780,12,0
아시아나항공,12:00,89662,12,0
제주항공,12:20,51356,12,20
에어부산,13:20,73560,13,20
아시아나항공,13:20,89662,13,20
대한항공,13:50,63899,13,50
제주항공,14:30,48136,14,30
에어부산,14:40,76780,14,40
아시아나항공,14:40,89662,14,40
에어부산,15:00,43899,15,0
아시아나항공,15:00,89662,15,0
대한항공,15:05,69153,15,5
제주항공,15:30,44916,15,30
대한항공,16:20,102543,16,20
대한항공,16:40,344916,16,40
에어부산,17:05,54577,17,5
제주항공,17:05,76780,17,5
아시아나항공,17:05,89662,17,5
에어부산,17:55,65424,17,55
아시아나항공,17:55,89662,17,55
대한항공,19:10,92204,19,10
제주항공,19:30,76780,19,30
