Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,55594,6,5
이스타항공,06:10,43729,6,10
이스타항공,06:15,47119,6,15
제주항공,06:15,50170,6,15
티웨이항공,06:20,45085,6,20
제주항공,06:25,50170,6,25
아시아나항공,06:25,55594,6,25
아시아나항공,06:40,60509,6,40
대한항공,06:40,81695,6,40
이스타항공,06:50,54746,6,50
에어부산,06:55,50509,6,55
티웨이항공,07:00,53221,7,0
제주항공,07:00,58645,7,0
에어부산,07:20,54916,7,20
대한항공,07:20,90000,7,20
아시아나항공,07:25,91187,7,25
제주항공,07:40,72543,7,40
아시아나항공,07:55,92882,7,55
대한항공,08:00,126441,8,0
이스타항공,08:10,71695,8,10
티웨이항공,08:15,69492,8,15
아시아나항공,08:20,95933,8,20
아시아나항공,08:30,105255,8,30
대한항공,08:30,126441,8,30
제주항공,09:00,81865,9,0
대한항공,09:00,126441,9,0
대한항공,09:20,110000,9,20
제주항공,09:25,76780,9,25
티웨이항공,09:45,65255,9,45
이스타항공,09:50,71695,9,50
아시아나항공,09:50,105255,9,50
대한항공,10:05,124746,10,5
아시아나항공,10:15,95933,10,15
대한항공,10:40,100678,10,40
아시아나항공,10:40,105255,10,40
이스타항공,10:55,71695,10,55
대한항공,11:05,126441,11,5
아시아나항공,11:15,91187,11,15
에어부산,11:25,63560,11,25
제주항공,11:35,72543,11,35
티웨이항공,11:45,57797,11,45
이스타항공,11:50,63221,11,50
아시아나항공,11:50,81017,11,50
제주항공,12:15,62882,12,15
아시아나항공,12:20,81017,12,20
대한항공,12:20,100678,12,20
대한항공,12:30,126441,12,30
제주항공,12:40,58645,12,40
티웨이항공,12:50,50678,12,50
대한항공,12:50,100678,12,50
이스타항공,12:55,58645,12,55
대한항공,13:10,126441,13,10
이스타항공,13:15,51017,13,15
제주항공,13:15,58645,13,15
티웨이항공,13:20,50678,13,20
제주항공,13:30,58645,13,30
대한항공,13:40,75424,13,40
대한항공,13:50,75424,13,50
아시아나항공,14:00,79153,14,0
아시아나항공,14:05,55594,14,5
아시아나항공,14:25,55594,14,25
티웨이항공,14:35,45085,14,35
이스타항공,14:35,54746,14,35
대한항공,14:35,126441,14,35
제주항공,14:40,58645,14,40
대한항공,14:45,81695,14,45
에어부산,14:55,46272,14,55
아시아나항공,14:55,55594,14,55
아시아나항공,15:05,55594,15,5
티웨이항공,15:15,50339,15,15
제주항공,15:25,54407,15,25
이스타항공,15:40,54746,15,40
제주항공,15:45,54407,15,45
아시아나항공,15:45,55594,15,45
이스타항공,15:55,58645,15,55
아시아나항공,15:55,60509,15,55
대한항공,16:00,124746,16,0
제주항공,16:05,54407,16,5
이스타항공,16:35,58645,16,35
대한항공,16:40,81695,16,40
제주항공,16:55,58645,16,55
티웨이항공,17:25,53221,17,25
아시아나항공,17:50,69153,17,50
에어부산,18:10,50509,18,10
티웨이항공,18:10,53221,18,10
이스타항공,18:10,54746,18,10
제주항공,18:15,58645,18,15
대한항공,18:20,81695,18,20
티웨이항공,18:25,53221,18,25
아시아나항공,18:25,60509,18,25
이스타항공,18:35,63221,18,35
아시아나항공,18:45,60509,18,45
티웨이항공,18:50,57458,18,50
대한항공,18:50,81695,18,50
아시아나항공,18:55,79153,18,55
제주항공,19:05,58645,19,5
대한항공,19:10,124746,19,10
이스타항공,19:25,67289,19,25
제주항공,19:35,72543,19,35
이스타항공,19:45,71695,19,45
대한항공,20:00,124746,20,0
대한항공,20:30,126441,20,30
제주항공,20:35,97967,20,35
