Name,depart_time,price,depart_time_hour,depart_time_minute
제주항공,07:40,82882,7,40
아시아나항공,07:55,177628,7,55
이스타항공,08:10,83729,8,10
아시아나항공,08:20,106272,8,20
이스타항공,08:30,81017,8,30
아시아나항공,08:45,65085,8,45
티웨이항공,08:45,78645,8,45
이스타항공,08:50,83729,8,50
아시아나항공,09:20,97967,9,20
에어부산,09:40,75424,9,40
제주항공,09:45,76780,9,45
이스타항공,09:50,83729,9,50
아시아나항공,09:50,94746,9,50
티웨이항공,10:00,72373,10,0
대한항공,10:10,100509,10,10
아시아나항공,10:20,97967,10,20
제주항공,10:35,72543,10,35
대한항공,10:35,98645,10,35
제주항공,10:50,69153,10,50
티웨이항공,11:05,65933,11,5
대한항공,11:10,100509,11,10
제주항공,11:15,69153,11,15
티웨이항공,11:35,61695,11,35
이스타항공,11:35,68984,11,35
제주항공,11:40,69153,11,40
대한항공,11:40,100509,11,40
제주항공,12:05,69153,12,5
아시아나항공,12:10,94746,12,10
제주항공,12:20,69153,12,20
아시아나항공,12:35,94746,12,35
티웨이항공,12:45,65933,12,45
이스타항공,12:45,68984,12,45
대한항공,12:50,156611,12,50
이스타항공,13:00,68984,13,0
에어부산,13:10,71865,13,10
아시아나항공,13:10,97967,13,10
제주항공,13:25,72543,13,25
티웨이항공,13:30,69153,13,30
이스타항공,13:30,74407,13,30
아시아나항공,13:50,106272,13,50
제주항공,14:00,82882,14,0
아시아나항공,14:10,106272,14,10
아시아나항공,14:20,106272,14,20
대한항공,14:30,172034,14,30
이스타항공,14:45,83729,14,45
이스타항공,14:55,81017,14,55
제주항공,15:00,82882,15,0
대한항공,15:10,100509,15,10
대한항공,15:40,100509,15,40
아시아나항공,15:50,106272,15,50
아시아나항공,15:55,115933,15,55
대한항공,16:00,100509,16,0
에어부산,16:20,82543,16,20
아시아나항공,16:25,115933,16,25
대한항공,16:40,100509,16,40
아시아나항공,17:00,115933,17,0
대한항공,17:00,156611,17,0
대한항공,17:20,100509,17,20
아시아나항공,17:20,115933,17,20
티웨이항공,17:35,78645,17,35
아시아나항공,17:40,115933,17,40
대한항공,18:05,172034,18,5
대한항공,18:15,100509,18,15
에어부산,19:20,83729,19,20
아시아나항공,19:30,115933,19,30
대한항공,19:50,100509,19,50
아시아나항공,19:50,115933,19,50
에어부산,20:00,79153,20,0
아시아나항공,20:20,106272,20,20
이스타항공,20:25,83729,20,25
티웨이항공,20:30,82882,20,30
대한항공,20:30,100509,20,30
제주항공,20:50,76780,20,50
아시아나항공,20:50,97967,20,50
대한항공,20:50,100509,20,50
아시아나항공,20:55,97967,20,55
티웨이항공,21:05,72712,21,5
제주항공,21:05,74407,21,5
대한항공,21:05,100509,21,5
제주항공,21:10,72543,21,10
아시아나항공,21:10,97967,21,10
이스타항공,21:15,68984,21,15
제주항공,21:20,76780,21,20
