Name,depart_time,price,depart_time_hour,depart_time_minute
대한항공,12:50,177967,12,50
아시아나항공,13:10,186780,13,10
대한항공,13:25,177967,13,25
대한항공,14:00,177967,14,0
대한항공,14:30,177967,14,30
대한항공,15:10,177967,15,10
대한항공,15:40,155085,15,40
아시아나항공,15:55,177628,15,55
대한항공,16:10,155085,16,10
에어부산,16:20,51526,16,20
티웨이항공,16:20,52204,16,20
제주항공,16:25,52204,16,25
대한항공,16:40,155085,16,40
아시아나항공,17:00,116950,17,0
티웨이항공,17:05,66102,17,5
제주항공,17:20,60678,17,20
대한항공,17:20,190170,17,20
아시아나항공,17:40,116950,17,40
제주항공,17:50,60678,17,50
대한항공,18:05,155085,18,5
대한항공,18:15,155085,18,15
제주항공,18:40,74577,18,40
대한항공,19:00,73221,19,0
아시아나항공,19:00,118814,19,0
아시아나항공,19:30,115255,19,30
대한항공,19:50,98645,19,50
아시아나항공,19:50,115255,19,50
티웨이항공,19:55,55424,19,55
제주항공,20:00,74577,20,0
아시아나항공,20:20,108136,20,20
티웨이항공,20:30,55424,20,30
대한항공,20:30,70000,20,30
제주항공,20:50,56441,20,50
대한항공,20:50,70000,20,50
아시아나항공,20:50,108136,20,50
아시아나항공,20:55,108136,20,55
티웨이항공,21:05,47967,21,5
제주항공,21:05,52204,21,5
대한항공,21:05,68136,21,5
제주항공,21:10,47967,21,10
아시아나항공,21:10,108136,21,10
제주항공,21:20,52204,21,20
에어부산,21:20,55085,21,20
